,Model_Name,fit_time,Score_time,F1_score,Accuracy,Precision,Recall,Hyperparameter
0,LR,3.6753926999999997,0.012278399999999579,0.4289855072463768,0.9956607929515419,0.9932885906040269,0.2735674676524954,{}
1,LDA,2.7095664999999993,0.01346779999999903,0.016569407069210534,0.641795154185022,0.008422476330997172,0.5064695009242144,{}
2,DT,22.250836099999997,0.017435200000001316,0.5369774919614148,0.9936563876651983,0.4751066856330014,0.6173752310536045,{'max_depth': 9}
3,GNB,1.464250100000001,0.09924340000000598,0.0,0.9940418502202644,0.0,0.0,"{'var_smoothing': 1e-08, 'priors': None}"
4,MLPC,660.2012254,0.14249560000007477,0.8119658119658121,0.9980616740088105,0.9620253164556962,0.7024029574861368,"{'solver': 'adam', 'learning_rate': 'constant', 'hidden_layer_sizes': (50, 100, 50), 'alpha': 0.0001, 'activation': 'relu'}"
5,SVC,61.39967899999999,3.584753800000044,0.5911458333333334,0.9965418502202643,1.0,0.4195933456561922,"{'C': 11.636627605010293, 'gamma': 0.4834415188257777}"
6,RF,91.54929930000003,0.806607500000041,0.6576019777503092,0.9969493392070484,0.9925373134328358,0.49168207024029575,{'n_estimators': 150}
7,KNN,488.72570999999994,95.49504789999992,0.8169014084507042,0.9981387665198238,0.9869109947643979,0.6968576709796673,{'n_neighbors': 3}
